1608901200000,24330.67000000,24432.19000000,24330.67000000,24414.90000000,46.02733200,1608901499999,1122555.06258729,2582,23.54772000,574248.45441324,0
1608901500000,24414.90000000,24431.04000000,24358.11000000,24377.35000000,28.04946100,1608901799999,684482.58857123,1419,13.52335500,329898.61436476,0
1608901800000,24375.52000000,24419.40000000,24310.84000000,24397.42000000,44.52085000,1608902099999,1084830.63594309,2959,23.98896600,584660.86904045,0
1608902100000,24397.42000000,24434.23000000,24381.61000000,24417.69000000,26.21103600,1608902399999,639823.07535454,1869,8.89959800,217271.62319602,0
1608902400000,24417.69000000,24430.00000000,24363.05000000,24422.31000000,42.88809400,1608902699999,1046245.85701220,2078,21.88236700,533864.71879119,0
1608902700000,24422.31000000,24450.00000000,24405.95000000,24438.59000000,52.37641500,1608902999999,1279725.63450503,2293,21.95141600,536360.50876452,0
1608903000000,24438.59000000,24456.28000000,24382.70000000,24406.21000000,46.90185300,1608903299999,1145579.21400143,2821,18.93167300,462486.01082524,0
1608903300000,24401.77000000,24460.00000000,24395.09000000,24436.53000000,65.19579200,1608903599999,1593221.18812346,2755,22.74634800,555766.24743157,0
1608903600000,24436.69000000,24478.69000000,24410.54000000,24442.47000000,30.92417800,1608903899999,755991.73850792,2271,14.95737800,365695.23701451,0
1608903900000,24442.12000000,24476.07000000,24437.46000000,24458.11000000,15.72687700,1608904199999,384691.73777095,1345,6.12540300,149832.02320843,0
1608904200000,24458.11000000,24465.03000000,24411.66000000,24456.65000000,26.83629200,1608904499999,655947.76964794,1516,10.06465500,245996.72050018,0
1608904500000,24456.61000000,24537.37000000,24450.07000000,24489.06000000,38.77972400,1608904799999,950024.60888202,2180,19.31490700,473182.83928288,0
1608904800000,24488.95000000,24506.99000000,24421.21000000,24428.97000000,43.83403900,1608905099999,1072453.52969186,2202,14.11648300,345395.12977547,0
1608905100000,24428.97000000,24434.00000000,24390.44000000,24416.88000000,29.38569900,1608905399999,717465.17358358,1456,10.41784400,254434.77020946,0
1608905400000,24416.88000000,24451.00000000,24385.41000000,24444.76000000,26.93248300,1608905699999,657547.37543849,1726,16.12806300,393776.35328467,0
1608905700000,24445.20000000,24450.55000000,24419.27000000,24450.55000000,18.33501000,1608905999999,447946.29654610,1356,9.05890400,221301.62841301,0
1608906000000,24450.99000000,24494.64000000,24445.20000000,24484.08000000,25.30384500,1608906299999,619344.69703184,1212,15.80753300,386936.56517403,0
1608906300000,24484.09000000,24509.32000000,24462.82000000,24505.84000000,30.39963300,1608906599999,744426.68474555,1809,11.02790400,270044.97720970,0
1608906600000,24505.84000000,24506.07000000,24423.35000000,24483.35000000,38.10174100,1608906899999,931931.11553430,2276,13.68308300,334706.60363303,0
